accession,amine,core,horizyn,rank
A0A078S2R5,3_methoxytyramine,Mono,0.08167168125510216,72
A0A078S2R5,3_methoxytyramine,Tri,0.04866981878876686,75
A0A078S2R5,alanine,Di,0.1898619383573532,62
A0A078S2R5,alanine,Mono,0.27795833349227905,30
A0A078S2R5,alanine,Tri,0.19706031680107117,58
A0A078S2R5,arginine,Di,0.2106427550315857,55
A0A078S2R5,arginine,Mono,0.2524248734116554,33
A0A078S2R5,arginine,Tri,0.24358447641134262,38
A0A078S2R5,asparagine,Di,0.32597407698631287,20
A0A078S2R5,asparagine,Mono,0.36777225136756897,12
A0A078S2R5,asparagine,Tri,0.3147062361240387,25
A0A078S2R5,cadaverine,Di,0.22943778336048126,45
A0A078S2R5,cadaverine,Mono,0.25189177691936493,34
A0A078S2R5,cadaverine,Tri,0.2318713665008545,44
A0A078S2R5,citrulline,Di,0.3176283538341522,24
A0A078S2R5,citrulline,Mono,0.3885326087474823,8
A0A078S2R5,citrulline,Tri,0.3047810047864914,28
A0A078S2R5,cystine,Di,0.16328640282154083,69
A0A078S2R5,cystine,Mono,0.26436640322208405,31
A0A078S2R5,cystine,Tri,0.18871477246284485,63
A0A078S2R5,dopamine,Di,0.18480266630649567,64
A0A078S2R5,dopamine,Mono,0.21124905347824097,54
A0A078S2R5,dopamine,Tri,0.1738593727350235,68
A0A078S2R5,gaba,Di,0.1941889226436615,59
A0A078S2R5,gaba,Mono,0.23877422511577606,40
A0A078S2R5,gaba,Tri,0.2068028599023819,57
A0A078S2R5,glutamine,Di,0.39613786339759827,7
A0A078S2R5,glutamine,Mono,0.3848278820514679,9
A0A078S2R5,glutamine,Tri,0.3236570954322815,22
A0A078S2R5,glyglycine,Di,0.13211322575807571,71
A0A078S2R5,glyglycine,Mono,0.1941445916891098,60
A0A078S2R5,glyglycine,Tri,0.07354867085814476,73
A0A078S2R5,histidine,Di,0.36224257946014404,16
A0A078S2R5,histidine,Mono,0.4180905818939209,2
A0A078S2R5,histidine,Tri,0.3675011992454529,13
A0A078S2R5,lysine,Di,0.24034170806407928,39
A0A078S2R5,lysine,Mono,0.2381083145737648,41
A0A078S2R5,lysine,Tri,0.24444954097270966,37
A0A078S2R5,methionine,Di,0.15692045539617538,70
A0A078S2R5,methionine,Mono,0.24624408036470413,36
A0A078S2R5,methionine,Tri,0.18042442202568054,65
A0A078S2R5,ornithine,Di,0.2227579727768898,48
A0A078S2R5,ornithine,Mono,0.22824130207300186,46
A0A078S2R5,ornithine,Tri,0.26018641889095306,32
A0A078S2R5,phenylalanine,Di,0.4133060872554779,3
A0A078S2R5,phenylalanine,Mono,0.43186619877815247,1
A0A078S2R5,phenylalanine,Tri,0.36462217569351196,14
A0A078S2R5,proline,Di,0.22227151691913605,49
A0A078S2R5,proline,Mono,0.3809969872236252,10
A0A078S2R5,proline,Tri,0.2090708315372467,56
A0A078S2R5,putrescine,Di,0.2379823625087738,42
A0A078S2R5,putrescine,Mono,0.286689355969429,29
A0A078S2R5,putrescine,Tri,0.21167965233325958,53
A0A078S2R5,serine,Di,0.38033756613731384,11
A0A078S2R5,serine,Mono,0.407082736492157,4
A0A078S2R5,serine,Tri,0.3451695144176483,17
A0A078S2R5,serotonin,Di,0.23398884385824203,43
A0A078S2R5,serotonin,Mono,0.21392493695020676,51
A0A078S2R5,serotonin,Tri,0.2517319619655609,35
A0A078S2R5,threonine,Di,0.399106502532959,5
A0A078S2R5,threonine,Mono,0.3983062356710434,6
A0A078S2R5,threonine,Tri,0.3247862905263901,21
A0A078S2R5,tryptamine,Di,0.19303857535123825,61
A0A078S2R5,tryptamine,Mono,0.17600199580192566,67
A0A078S2R5,tryptamine,Tri,0.17992130666971207,66
A0A078S2R5,tyramine,Di,0.22057878226041794,50
A0A078S2R5,tyramine,Mono,0.2278616949915886,47
A0A078S2R5,tyramine,Tri,0.21229581534862518,52
A0A096B1U0,"2,3_diaminopropionic acid",Di,0.2524375095963478,16
A0A096B1U0,"2,3_diaminopropionic acid",Mono,0.2815227136015892,9
A0A096B1U0,"2,3_diaminopropionic acid",Tri,0.2210901379585266,26
A0A096B1U0,2_aminophenol,Di,0.24630781263113022,17
A0A096B1U0,2_aminophenol,Mono,0.26529504358768463,11
A0A096B1U0,2_aminophenol,Tri,0.20870241522789001,32
A0A096B1U0,3_methoxytyramine,Di,0.11765125766396523,68
A0A096B1U0,3_methoxytyramine,Mono,0.07281755656003952,73
A0A096B1U0,3_methoxytyramine,Tri,0.06533852778375149,74
A0A096B1U0,alanine,Di,0.17346902936697006,49
A0A096B1U0,alanine,Mono,0.244773231446743,19
A0A096B1U0,alanine,Tri,0.16565009206533432,52
A0A096B1U0,arginine,Di,0.22829197347164154,24
A0A096B1U0,arginine,Mono,0.25964516401290894,14
A0A096B1U0,arginine,Tri,0.23979373276233673,21
A0A096B1U0,asparagine,Di,0.19085510075092316,41
A0A096B1U0,asparagine,Mono,0.2602758929133415,13
A0A096B1U0,asparagine,Tri,0.18547066301107407,44
A0A096B1U0,cadaverine,Di,0.16957863420248032,50
A0A096B1U0,cadaverine,Mono,0.23552122712135315,23
A0A096B1U0,cadaverine,Tri,0.1529967039823532,58
A0A096B1U0,citrulline,Di,0.21447858959436417,27
A0A096B1U0,citrulline,Mono,0.3128689154982567,3
A0A096B1U0,citrulline,Tri,0.20447910577058792,34
A0A096B1U0,cystine,Di,0.10009479150176048,72
A0A096B1U0,cystine,Mono,0.20739421248435974,33
A0A096B1U0,cystine,Tri,0.13087734952569008,65
A0A096B1U0,dopamine,Di,0.15161460638046265,59
A0A096B1U0,dopamine,Mono,0.15740201994776726,55
A0A096B1U0,dopamine,Tri,0.11252221837639809,71
A0A096B1U0,gaba,Di,0.12401367723941803,67
A0A096B1U0,gaba,Mono,0.2038339525461197,35
A0A096B1U0,gaba,Tri,0.11449894681572914,70
A0A096B1U0,glutamine,Di,0.24271047115325928,20
A0A096B1U0,glutamine,Mono,0.28377822041511536,8
A0A096B1U0,glutamine,Tri,0.1930653378367424,38
A0A096B1U0,glyglycine,Di,0.19103029370307922,40
A0A096B1U0,glyglycine,Mono,0.187371164560318,42
A0A096B1U0,glyglycine,Tri,0.05542144551873207,75
A0A096B1U0,histidine,Di,0.24485884606838226,18
A0A096B1U0,histidine,Mono,0.30230890214443207,6
A0A096B1U0,histidine,Tri,0.20933736860752106,31
A0A096B1U0,lysine,Di,0.18048948049545288,45
A0A096B1U0,lysine,Mono,0.21193581074476242,29
A0A096B1U0,lysine,Tri,0.17467183619737625,48
A0A096B1U0,methionine,Di,0.13404317945241928,63
A0A096B1U0,methionine,Mono,0.21232253313064575,28
A0A096B1U0,methionine,Tri,0.11611494421958923,69
A0A096B1U0,ornithine,Di,0.15974359959363937,54
A0A096B1U0,ornithine,Mono,0.1757325828075409,46
A0A096B1U0,ornithine,Tri,0.17497476935386658,47
A0A096B1U0,phenylalanine,Di,0.3059164434671402,4
A0A096B1U0,phenylalanine,Mono,0.3177579343318939,2
A0A096B1U0,phenylalanine,Tri,0.25287896394729614,15
A0A096B1U0,proline,Di,0.13093044608831406,64
A0A096B1U0,proline,Mono,0.30287235975265503,5
A0A096B1U0,proline,Tri,0.1385231614112854,62
A0A096B1U0,putrescine,Di,0.1450396478176117,61
A0A096B1U0,putrescine,Mono,0.23948989808559418,22
A0A096B1U0,putrescine,Tri,0.12942136079072952,66
A0A096B1U0,serine,Di,0.2612573131918907,12
A0A096B1U0,serine,Mono,0.3190353065729141,1
A0A096B1U0,serine,Tri,0.22743114829063416,25
A0A096B1U0,serotonin,Di,0.20027460902929306,36
A0A096B1U0,serotonin,Mono,0.19180060923099518,39
A0A096B1U0,serotonin,Tri,0.18557070940732956,43
A0A096B1U0,threonine,Di,0.28594881296157837,7
A0A096B1U0,threonine,Mono,0.2778018042445183,10
A0A096B1U0,threonine,Tri,0.21186980605125427,30
A0A096B1U0,tryptamine,Di,0.16308939456939697,53
A0A096B1U0,tryptamine,Mono,0.15580451488494873,56
A0A096B1U0,tryptamine,Tri,0.1535465195775032,57
A0A096B1U0,tyramine,Di,0.1943085938692093,37
A0A096B1U0,tyramine,Mono,0.1672588288784027,51
A0A096B1U0,tyramine,Tri,0.14966635406017303,60
A0A096DGB7,"2,3_diaminopropionic acid",Di,0.3281809687614441,18
A0A096DGB7,"2,3_diaminopropionic acid",Mono,0.3066341131925583,23
A0A096DGB7,"2,3_diaminopropionic acid",Tri,0.33439891040325165,16
A0A096DGB7,2_aminophenol,Di,0.33601613342761993,15
A0A096DGB7,2_aminophenol,Mono,0.3130226284265518,22
A0A096DGB7,2_aminophenol,Tri,0.29946690797805786,26
A0A096DGB7,3_methoxytyramine,Di,0.10779030248522758,73
A0A096DGB7,3_methoxytyramine,Mono,0.12010275572538376,72
A0A096DGB7,3_methoxytyramine,Tri,0.08943172544240952,75
A0A096DGB7,alanine,Di,0.1659764125943184,67
A0A096DGB7,alanine,Mono,0.256379209458828,34
A0A096DGB7,alanine,Tri,0.21710439026355743,56
A0A096DGB7,arginine,Di,0.22474195063114166,51
A0A096DGB7,arginine,Mono,0.2695957124233246,30
A0A096DGB7,arginine,Tri,0.2620704621076584,33
A0A096DGB7,asparagine,Di,0.28310056775808334,28
A0A096DGB7,asparagine,Mono,0.3245907127857208,19
A0A096DGB7,asparagine,Tri,0.29793381690979004,27
A0A096DGB7,cadaverine,Di,0.20353950560092926,61
A0A096DGB7,cadaverine,Mono,0.23598562926054,48
A0A096DGB7,cadaverine,Tri,0.2166825458407402,57
A0A096DGB7,citrulline,Di,0.3006393760442734,25
A0A096DGB7,citrulline,Mono,0.37559908628463745,4
A0A096DGB7,citrulline,Tri,0.30151137709617615,24
A0A096DGB7,cystine,Di,0.14126358181238174,70
A0A096DGB7,cystine,Mono,0.25231944024562836,36
A0A096DGB7,cystine,Tri,0.17946574091911316,66
A0A096DGB7,dopamine,Di,0.21964945644140244,53
A0A096DGB7,dopamine,Mono,0.2451080158352852,40
A0A096DGB7,dopamine,Tri,0.21153686940670013,59
A0A096DGB7,gaba,Di,0.16403982043266296,68
A0A096DGB7,gaba,Mono,0.24014948308467865,45
A0A096DGB7,gaba,Tri,0.18878086656332016,64
A0A096DGB7,glutamine,Di,0.3665381520986557,6
A0A096DGB7,glutamine,Mono,0.3392346352338791,13
A0A096DGB7,glutamine,Tri,0.31782007217407227,21
A0A096DGB7,glyglycine,Di,0.12139065936207771,71
A0A096DGB7,glyglycine,Mono,0.19984278082847595,63
A0A096DGB7,glyglycine,Tri,0.09167441353201866,74
A0A096DGB7,histidine,Di,0.321955069899559,20
A0A096DGB7,histidine,Mono,0.3651697635650635,7
A0A096DGB7,histidine,Tri,0.3435232937335968,10
A0A096DGB7,lysine,Di,0.24293163418769836,43
A0A096DGB7,lysine,Mono,0.2543797940015793,35
A0A096DGB7,lysine,Tri,0.2390173152089119,47
A0A096DGB7,methionine,Di,0.15373021364212036,69
A0A096DGB7,methionine,Mono,0.21776166558265686,55
A0A096DGB7,methionine,Tri,0.1814027577638626,65
A0A096DGB7,ornithine,Di,0.21604664623737335,58
A0A096DGB7,ornithine,Mono,0.24077562987804413,44
A0A096DGB7,ornithine,Tri,0.2490442991256714,38
A0A096DGB7,phenylalanine,Di,0.362780824303627,8
A0A096DGB7,phenylalanine,Mono,0.38213109970092773,1
A0A096DGB7,phenylalanine,Tri,0.3412327617406845,11
A0A096DGB7,proline,Di,0.2390735000371933,46
A0A096DGB7,proline,Mono,0.37909913063049316,2
A0A096DGB7,proline,Tri,0.23559434711933136,49
A0A096DGB7,putrescine,Di,0.2190150022506714,54
A0A096DGB7,putrescine,Mono,0.2791247218847275,29
A0A096DGB7,putrescine,Tri,0.2028098702430725,62
A0A096DGB7,serine,Di,0.33686836063861847,14
A0A096DGB7,serine,Mono,0.3612867742776871,9
A0A096DGB7,serine,Tri,0.340023398399353,12
A0A096DGB7,serotonin,Di,0.2488342672586441,39
A0A096DGB7,serotonin,Mono,0.24353091418743134,42
A0A096DGB7,serotonin,Tri,0.2645770162343979,31
A0A096DGB7,threonine,Di,0.37679287791252136,3
A0A096DGB7,threonine,Mono,0.3703341782093048,5
A0A096DGB7,threonine,Tri,0.3339291512966156,17
A0A096DGB7,tryptamine,Di,0.2296915426850319,50
A0A096DGB7,tryptamine,Mono,0.20792128145694733,60
A0A096DGB7,tryptamine,Tri,0.22030632942914963,52
A0A096DGB7,tyramine,Di,0.2503429651260376,37
A0A096DGB7,tyramine,Mono,0.26402826607227325,32
A0A096DGB7,tyramine,Tri,0.24479705095291138,41
A0A0F0CI09,"2,3_diaminopropionic acid",Di,0.14980869740247726,18
A0A0F0CI09,"2,3_diaminopropionic acid",Mono,0.12061131745576859,26
A0A0F0CI09,"2,3_diaminopropionic acid",Tri,0.14359944313764572,23
A0A0F0CI09,2_aminophenol,Di,0.1712888479232788,12
A0A0F0CI09,2_aminophenol,Mono,0.14627790451049805,21
A0A0F0CI09,2_aminophenol,Tri,0.1376088410615921,24
A0A0F0CI09,3_methoxytyramine,Di,0.02486351039260626,65
A0A0F0CI09,3_methoxytyramine,Mono,-0.06263095140457153,75
A0A0F0CI09,3_methoxytyramine,Tri,-0.030757791362702847,74
A0A0F0CI09,alanine,Di,0.052676730789244175,53
A0A0F0CI09,alanine,Mono,0.0899183340370655,35
A0A0F0CI09,alanine,Tri,0.05780034139752388,47
A0A0F0CI09,arginine,Di,0.11630233749747276,29
A0A0F0CI09,arginine,Mono,0.08891893271356821,36
A0A0F0CI09,arginine,Tri,0.14837102591991425,19
A0A0F0CI09,asparagine,Di,0.1168491579592228,28
A0A0F0CI09,asparagine,Mono,0.15551172941923141,16
A0A0F0CI09,asparagine,Tri,0.11323679238557816,30
A0A0F0CI09,cadaverine,Di,0.04691723734140396,57
A0A0F0CI09,cadaverine,Mono,0.05672249011695385,48
A0A0F0CI09,cadaverine,Tri,0.07137753441929817,42
A0A0F0CI09,citrulline,Di,0.14579422399401665,22
A0A0F0CI09,citrulline,Mono,0.18134820088744164,9
A0A0F0CI09,citrulline,Tri,0.13566584140062332,25
A0A0F0CI09,cystine,Di,-0.012413155287504196,72
A0A0F0CI09,cystine,Mono,0.04846961051225662,56
A0A0F0CI09,cystine,Tri,0.030613182112574577,62
A0A0F0CI09,dopamine,Di,0.06085022911429405,45
A0A0F0CI09,dopamine,Mono,0.025550462305545807,64
A0A0F0CI09,dopamine,Tri,0.056342522613704205,50
A0A0F0CI09,gaba,Di,0.006037582526914775,70
A0A0F0CI09,gaba,Mono,0.02412710664793849,66
A0A0F0CI09,gaba,Tri,0.050532654859125614,54
A0A0F0CI09,glutamine,Di,0.17430128157138824,11
A0A0F0CI09,glutamine,Mono,0.17744151502847672,10
A0A0F0CI09,glutamine,Tri,0.11724364012479782,27
A0A0F0CI09,glyglycine,Di,0.05396602302789688,51
A0A0F0CI09,glyglycine,Mono,0.0019326242618262768,71
A0A0F0CI09,glyglycine,Tri,-0.021828480530530214,73
A0A0F0CI09,histidine,Di,0.16553115844726562,13
A0A0F0CI09,histidine,Mono,0.21974915266036987,4
A0A0F0CI09,histidine,Tri,0.14758985489606857,20
A0A0F0CI09,lysine,Di,0.052688322961330414,52
A0A0F0CI09,lysine,Mono,0.037340336479246616,61
A0A0F0CI09,lysine,Tri,0.08815208449959755,38
A0A0F0CI09,methionine,Di,0.04881305992603302,55
A0A0F0CI09,methionine,Mono,0.09223667532205582,34
A0A0F0CI09,methionine,Tri,0.0603777002543211,46
A0A0F0CI09,ornithine,Di,0.04454971291124821,58
A0A0F0CI09,ornithine,Mono,0.012778323609381914,69
A0A0F0CI09,ornithine,Tri,0.10200091451406479,31
A0A0F0CI09,phenylalanine,Di,0.22556422650814056,2
A0A0F0CI09,phenylalanine,Mono,0.2207711711525917,3
A0A0F0CI09,phenylalanine,Tri,0.18707990646362305,8
A0A0F0CI09,proline,Di,0.0176081582903862,68
A0A0F0CI09,proline,Mono,0.15277525782585144,17
A0A0F0CI09,proline,Tri,0.019135556649416685,67
A0A0F0CI09,putrescine,Di,0.039671992883086205,59
A0A0F0CI09,putrescine,Mono,0.06551355961710215,44
A0A0F0CI09,putrescine,Tri,0.06574449501931667,43
A0A0F0CI09,serine,Di,0.19753806293010712,6
A0A0F0CI09,serine,Mono,0.2095031552016735,5
A0A0F0CI09,serine,Tri,0.16055460274219513,15
A0A0F0CI09,serotonin,Di,0.08509917557239532,40
A0A0F0CI09,serotonin,Mono,0.05659426096826792,49
A0A0F0CI09,serotonin,Tri,0.09636720642447472,33
A0A0F0CI09,threonine,Di,0.25572048127651215,1
A0A0F0CI09,threonine,Mono,0.16335400193929672,14
A0A0F0CI09,threonine,Tri,0.1916099637746811,7
A0A0F0CI09,tryptamine,Di,0.07912301272153854,41
A0A0F0CI09,tryptamine,Mono,0.03805153537541628,60
A0A0F0CI09,tryptamine,Tri,0.08822061493992805,37
A0A0F0CI09,tyramine,Di,0.10178184136748314,32
A0A0F0CI09,tyramine,Mono,0.03008242230862379,63
A0A0F0CI09,tyramine,Tri,0.08532325550913811,39
A0A0F5JPH2,"2,3_diaminopropionic acid",Di,0.32247430086135864,19
A0A0F5JPH2,"2,3_diaminopropionic acid",Mono,0.2792058661580086,28
A0A0F5JPH2,"2,3_diaminopropionic acid",Tri,0.31981413066387177,20
A0A0F5JPH2,2_aminophenol,Di,0.36315691471099854,11
A0A0F5JPH2,2_aminophenol,Mono,0.31792815029621124,21
A0A0F5JPH2,2_aminophenol,Tri,0.31066714227199554,25
A0A0F5JPH2,3_methoxytyramine,Di,0.04877167381346226,74
A0A0F5JPH2,3_methoxytyramine,Mono,0.0595017047598958,73
A0A0F5JPH2,3_methoxytyramine,Tri,0.03364572674036026,75
A0A0F5JPH2,alanine,Di,0.16015444695949554,66
A0A0F5JPH2,alanine,Mono,0.23956796526908875,33
A0A0F5JPH2,alanine,Tri,0.17726357281208038,61
A0A0F5JPH2,arginine,Di,0.2036103531718254,50
A0A0F5JPH2,arginine,Mono,0.22202271223068237,38
A0A0F5JPH2,arginine,Tri,0.24496550858020782,31
A0A0F5JPH2,asparagine,Di,0.31221751868724823,24
A0A0F5JPH2,asparagine,Mono,0.34605783224105835,16
A0A0F5JPH2,asparagine,Tri,0.3056969493627548,27
A0A0F5JPH2,cadaverine,Di,0.2058127000927925,48
A0A0F5JPH2,cadaverine,Mono,0.21052315831184387,44
A0A0F5JPH2,cadaverine,Tri,0.22263209521770477,37
A0A0F5JPH2,citrulline,Di,0.31448042392730713,23
A0A0F5JPH2,citrulline,Mono,0.36609208583831787,9
A0A0F5JPH2,citrulline,Tri,0.3066539764404297,26
A0A0F5JPH2,cystine,Di,0.14443649351596832,69
A0A0F5JPH2,cystine,Mono,0.23313577473163605,35
A0A0F5JPH2,cystine,Tri,0.178525872528553,59
A0A0F5JPH2,dopamine,Di,0.17516496777534485,64
A0A0F5JPH2,dopamine,Mono,0.18948878347873688,57
A0A0F5JPH2,dopamine,Tri,0.17166613787412643,65
A0A0F5JPH2,gaba,Di,0.17825699597597122,60
A0A0F5JPH2,gaba,Mono,0.20227698981761932,52
A0A0F5JPH2,gaba,Tri,0.20350927114486694,51
A0A0F5JPH2,glutamine,Di,0.38427990674972534,6
A0A0F5JPH2,glutamine,Mono,0.36346422135829926,10
A0A0F5JPH2,glutamine,Tri,0.31785689294338226,22
A0A0F5JPH2,glyglycine,Di,0.09404603578150272,71
A0A0F5JPH2,glyglycine,Mono,0.14741521328687668,68
A0A0F5JPH2,glyglycine,Tri,0.06030668318271637,72
A0A0F5JPH2,histidine,Di,0.34671202301979065,15
A0A0F5JPH2,histidine,Mono,0.40263691544532776,2
A0A0F5JPH2,histidine,Tri,0.35917893052101135,12
A0A0F5JPH2,lysine,Di,0.2192741259932518,40
A0A0F5JPH2,lysine,Mono,0.20556676387786865,49
A0A0F5JPH2,lysine,Tri,0.23826316744089127,34
A0A0F5JPH2,methionine,Di,0.14115828275680542,70
A0A0F5JPH2,methionine,Mono,0.2220030203461647,39
A0A0F5JPH2,methionine,Tri,0.17662090808153152,63
A0A0F5JPH2,ornithine,Di,0.20729605108499527,47
A0A0F5JPH2,ornithine,Mono,0.1999019756913185,54
A0A0F5JPH2,ornithine,Tri,0.2598671615123749,29
A0A0F5JPH2,phenylalanine,Di,0.3992483764886856,4
A0A0F5JPH2,phenylalanine,Mono,0.4121297746896744,1
A0A0F5JPH2,phenylalanine,Tri,0.3556833565235138,13
A0A0F5JPH2,proline,Di,0.20118625462055206,53
A0A0F5JPH2,proline,Mono,0.3524654358625412,14
A0A0F5JPH2,proline,Tri,0.19437767565250397,55
A0A0F5JPH2,putrescine,Di,0.22332176566123962,36
A0A0F5JPH2,putrescine,Mono,0.2535720616579056,30
A0A0F5JPH2,putrescine,Tri,0.20965901017189026,45
A0A0F5JPH2,serine,Di,0.3682340383529663,8
A0A0F5JPH2,serine,Mono,0.388186514377594,5
A0A0F5JPH2,serine,Tri,0.3405282646417618,17
A0A0F5JPH2,serotonin,Di,0.21590666472911835,41
A0A0F5JPH2,serotonin,Mono,0.19135352224111557,56
A0A0F5JPH2,serotonin,Tri,0.24123726785182953,32
A0A0F5JPH2,threonine,Di,0.40080955624580383,3
A0A0F5JPH2,threonine,Mono,0.3835623115301132,7
A0A0F5JPH2,threonine,Tri,0.3401450514793396,18
A0A0F5JPH2,tryptamine,Di,0.18471752852201462,58
A0A0F5JPH2,tryptamine,Mono,0.15440158545970917,67
A0A0F5JPH2,tryptamine,Tri,0.17724473774433136,62
A0A0F5JPH2,tyramine,Di,0.21348035335540771,42
A0A0F5JPH2,tyramine,Mono,0.20935794711112976,46
A0A0F5JPH2,tyramine,Tri,0.21181268990039825,43
A0A0P0FKS2,"2,3_diaminopropionic acid",Di,0.3232431560754776,28
A0A0P0FKS2,"2,3_diaminopropionic acid",Mono,0.36715686321258545,16
A0A0P0FKS2,"2,3_diaminopropionic acid",Tri,0.3087308704853058,30
A0A0P0FKS2,2_aminophenol,Di,0.3643440008163452,18
A0A0P0FKS2,2_aminophenol,Mono,0.3886425793170929,12
A0A0P0FKS2,2_aminophenol,Tri,0.3259459286928177,26
A0A0P0FKS2,3_methoxytyramine,Di,0.030641619116067886,74
A0A0P0FKS2,3_methoxytyramine,Mono,0.09092589095234871,72
A0A0P0FKS2,3_methoxytyramine,Tri,0.01558113843202591,75
A0A0P0FKS2,alanine,Di,0.22265507280826569,51
A0A0P0FKS2,alanine,Mono,0.3591545820236206,19
A0A0P0FKS2,alanine,Tri,0.2198142483830452,52
A0A0P0FKS2,arginine,Di,0.24128055572509766,48
A0A0P0FKS2,arginine,Mono,0.30882909893989563,29
A0A0P0FKS2,arginine,Tri,0.2853059321641922,37
A0A0P0FKS2,asparagine,Di,0.35029377043247223,20
A0A0P0FKS2,asparagine,Mono,0.44095876812934875,5
A0A0P0FKS2,asparagine,Tri,0.34955188632011414,21
A0A0P0FKS2,cadaverine,Di,0.26100392639636993,42
