accession,amine,core,horizyn,rank
A0A078S2R5,3_methoxytyramine,Mono,0.08167168125510216,72
A0A078S2R5,3_methoxytyramine,Tri,0.04866981878876686,75
A0A078S2R5,alanine,Di,0.1898619383573532,62
A0A078S2R5,alanine,Mono,0.27795833349227905,30
A0A078S2R5,alanine,Tri,0.19706031680107117,58
A0A078S2R5,arginine,Di,0.2106427550315857,55
A0A078S2R5,arginine,Mono,0.2524248734116554,33
A0A078S2R5,arginine,Tri,0.24358447641134262,38
A0A078S2R5,asparagine,Di,0.32597407698631287,20
A0A078S2R5,asparagine,Mono,0.36777225136756897,12
A0A078S2R5,asparagine,Tri,0.3147062361240387,25
A0A078S2R5,cadaverine,Di,0.22943778336048126,45
A0A078S2R5,cadaverine,Mono,0.25189177691936493,34
A0A078S2R5,cadaverine,Tri,0.2318713665008545,44
A0A078S2R5,citrulline,Di,0.3176283538341522,24
A0A078S2R5,citrulline,Mono,0.3885326087474823,8
A0A078S2R5,citrulline,Tri,0.3047810047864914,28
A0A078S2R5,cystine,Di,0.16328640282154083,69
A0A078S2R5,cystine,Mono,0.26436640322208405,31
A0A078S2R5,cystine,Tri,0.18871477246284485,63
A0A078S2R5,dopamine,Di,0.18480266630649567,64
A0A078S2R5,dopamine,Mono,0.21124905347824097,54
A0A078S2R5,dopamine,Tri,0.1738593727350235,68
A0A078S2R5,gaba,Di,0.1941889226436615,59
A0A078S2R5,gaba,Mono,0.23877422511577606,40
A0A078S2R5,gaba,Tri,0.2068028599023819,57
A0A078S2R5,glutamine,Di,0.39613786339759827,7
A0A078S2R5,glutamine,Mono,0.3848278820514679,9
A0A078S2R5,glutamine,Tri,0.3236570954322815,22
A0A078S2R5,glyglycine,Di,0.13211322575807571,71
A0A078S2R5,glyglycine,Mono,0.1941445916891098,60
A0A078S2R5,glyglycine,Tri,0.07354867085814476,73
A0A078S2R5,histidine,Di,0.36224257946014404,16
A0A078S2R5,histidine,Mono,0.4180905818939209,2
A0A078S2R5,histidine,Tri,0.3675011992454529,13
A0A078S2R5,lysine,Di,0.24034170806407928,39
A0A078S2R5,lysine,Mono,0.2381083145737648,41
A0A078S2R5,lysine,Tri,0.24444954097270966,37
A0A078S2R5,methionine,Di,0.15692045539617538,70
A0A078S2R5,methionine,Mono,0.24624408036470413,36
A0A078S2R5,methionine,Tri,0.18042442202568054,65
A0A078S2R5,ornithine,Di,0.2227579727768898,48
A0A078S2R5,ornithine,Mono,0.22824130207300186,46
A0A078S2R5,ornithine,Tri,0.26018641889095306,32
A0A078S2R5,phenylalanine,Di,0.4133060872554779,3
A0A078S2R5,phenylalanine,Mono,0.43186619877815247,1
A0A078S2R5,phenylalanine,Tri,0.36462217569351196,14
A0A078S2R5,proline,Di,0.22227151691913605,49
A0A078S2R5,proline,Mono,0.3809969872236252,10
A0A078S2R5,proline,Tri,0.2090708315372467,56
A0A078S2R5,putrescine,Di,0.2379823625087738,42
A0A078S2R5,putrescine,Mono,0.286689355969429,29
A0A078S2R5,putrescine,Tri,0.21167965233325958,53
A0A078S2R5,serine,Di,0.38033756613731384,11
A0A078S2R5,serine,Mono,0.407082736492157,4
A0A078S2R5,serine,Tri,0.3451695144176483,17
A0A078S2R5,serotonin,Di,0.23398884385824203,43
A0A078S2R5,serotonin,Mono,0.21392493695020676,51
A0A078S2R5,serotonin,Tri,0.2517319619655609,35
A0A078S2R5,threonine,Di,0.399106502532959,5
A0A078S2R5,threonine,Mono,0.3983062356710434,6
A0A078S2R5,threonine,Tri,0.3247862905263901,21
A0A078S2R5,tryptamine,Di,0.19303857535123825,61
A0A078S2R5,tryptamine,Mono,0.17600199580192566,67
A0A078S2R5,tryptamine,Tri,0.17992130666971207,66
A0A078S2R5,tyramine,Di,0.22057878226041794,50
A0A078S2R5,tyramine,Mono,0.2278616949915886,47
A0A078S2R5,tyramine,Tri,0.21229581534862518,52
A0A096B1U0,"2,3_diaminopropionic acid",Di,0.2524375095963478,16
A0A096B1U0,"2,3_diaminopropionic acid",Mono,0.2815227136015892,9
A0A096B1U0,"2,3_diaminopropionic acid",Tri,0.2210901379585266,26
A0A096B1U0,2_aminophenol,Di,0.24630781263113022,17
A0A096B1U0,2_aminophenol,Mono,0.26529504358768463,11
A0A096B1U0,2_aminophenol,Tri,0.20870241522789001,32
A0A096B1U0,3_methoxytyramine,Di,0.11765125766396523,68
A0A096B1U0,3_methoxytyramine,Mono,0.07281755656003952,73
A0A096B1U0,3_methoxytyramine,Tri,0.06533852778375149,74
A0A096B1U0,alanine,Di,0.17346902936697006,49
A0A096B1U0,alanine,Mono,0.244773231446743,19
A0A096B1U0,alanine,Tri,0.16565009206533432,52
A0A096B1U0,arginine,Di,0.22829197347164154,24
A0A096B1U0,arginine,Mono,0.25964516401290894,14
A0A096B1U0,arginine,Tri,0.23979373276233673,21
A0A096B1U0,asparagine,Di,0.19085510075092316,41
A0A096B1U0,asparagine,Mono,0.2602758929133415,13
A0A096B1U0,asparagine,Tri,0.18547066301107407,44
A0A096B1U0,cadaverine,Di,0.16957863420248032,50
A0A096B1U0,cadaverine,Mono,0.23552122712135315,23
A0A096B1U0,cadaverine,Tri,0.1529967039823532,58
A0A096B1U0,citrulline,Di,0.21447858959436417,27
A0A096B1U0,citrulline,Mono,0.3128689154982567,3
A0A096B1U0,citrulline,Tri,0.20447910577058792,34
A0A096B1U0,cystine,Di,0.10009479150176048,72
A0A096B1U0,cystine,Mono,0.20739421248435974,33
A0A096B1U0,cystine,Tri,0.13087734952569008,65
A0A096B1U0,dopamine,Di,0.15161460638046265,59
A0A096B1U0,dopamine,Mono,0.15740201994776726,55
A0A096B1U0,dopamine,Tri,0.11252221837639809,71
A0A096B1U0,gaba,Di,0.12401367723941803,67
A0A096B1U0,gaba,Mono,0.2038339525461197,35
A0A096B1U0,gaba,Tri,0.11449894681572914,70
A0A096B1U0,glutamine,Di,0.24271047115325928,20
A0A096B1U0,glutamine,Mono,0.28377822041511536,8
A0A096B1U0,glutamine,Tri,0.1930653378367424,38
A0A096B1U0,glyglycine,Di,0.19103029370307922,40
A0A096B1U0,glyglycine,Mono,0.187371164560318,42
A0A096B1U0,glyglycine,Tri,0.05542144551873207,75
A0A096B1U0,histidine,Di,0.24485884606838226,18
A0A096B1U0,histidine,Mono,0.30230890214443207,6
A0A096B1U0,histidine,Tri,0.20933736860752106,31
A0A096B1U0,lysine,Di,0.18048948049545288,45
A0A096B1U0,lysine,Mono,0.21193581074476242,29
A0A096B1U0,lysine,Tri,0.17467183619737625,48
A0A096B1U0,methionine,Di,0.13404317945241928,63
A0A096B1U0,methionine,Mono,0.21232253313064575,28
A0A096B1U0,methionine,Tri,0.11611494421958923,69
A0A096B1U0,ornithine,Di,0.15974359959363937,54
A0A096B1U0,ornithine,Mono,0.1757325828075409,46
A0A096B1U0,ornithine,Tri,0.17497476935386658,47
A0A096B1U0,phenylalanine,Di,0.3059164434671402,4
A0A096B1U0,phenylalanine,Mono,0.3177579343318939,2
A0A096B1U0,phenylalanine,Tri,0.25287896394729614,15
A0A096B1U0,proline,Di,0.13093044608831406,64
A0A096B1U0,proline,Mono,0.30287235975265503,5
A0A096B1U0,proline,Tri,0.1385231614112854,62
A0A096B1U0,putrescine,Di,0.1450396478176117,61
A0A096B1U0,putrescine,Mono,0.23948989808559418,22
A0A096B1U0,putrescine,Tri,0.12942136079072952,66
A0A096B1U0,serine,Di,0.2612573131918907,12
A0A096B1U0,serine,Mono,0.3190353065729141,1
A0A096B1U0,serine,Tri,0.22743114829063416,25
A0A096B1U0,serotonin,Di,0.20027460902929306,36
A0A096B1U0,serotonin,Mono,0.19180060923099518,39
A0A096B1U0,serotonin,Tri,0.18557070940732956,43
A0A096B1U0,threonine,Di,0.28594881296157837,7
A0A096B1U0,threonine,Mono,0.2778018042445183,10
A0A096B1U0,threonine,Tri,0.21186980605125427,30
A0A096B1U0,tryptamine,Di,0.16308939456939697,53
A0A096B1U0,tryptamine,Mono,0.15580451488494873,56
A0A096B1U0,tryptamine,Tri,0.1535465195775032,57
A0A096B1U0,tyramine,Di,0.1943085938692093,37
A0A096B1U0,tyramine,Mono,0.1672588288784027,51
A0A096B1U0,tyramine,Tri,0.14966635406017303,60
A0A096DGB7,"2,3_diaminopropionic acid",Di,0.3281809687614441,18
A0A096DGB7,"2,3_diaminopropionic acid",Mono,0.3066341131925583,23
A0A096DGB7,"2,3_diaminopropionic acid",Tri,0.33439891040325165,16
A0A096DGB7,2_aminophenol,Di,0.33601613342761993,15
A0A096DGB7,2_aminophenol,Mono,0.3130226284265518,22
A0A096DGB7,2_aminophenol,Tri,0.29946690797805786,26
A0A096DGB7,3_methoxytyramine,Di,0.10779030248522758,73
A0A096DGB7,3_methoxytyramine,Mono,0.12010275572538376,72
A0A096DGB7,3_methoxytyramine,Tri,0.08943172544240952,75
A0A096DGB7,alanine,Di,0.1659764125943184,67
A0A096DGB7,alanine,Mono,0.256379209458828,34
A0A096DGB7,alanine,Tri,0.21710439026355743,56
A0A096DGB7,arginine,Di,0.22474195063114166,51
A0A096DGB7,arginine,Mono,0.2695957124233246,30
A0A096DGB7,arginine,Tri,0.2620704621076584,33
A0A096DGB7,asparagine,Di,0.28310056775808334,28
A0A096DGB7,asparagine,Mono,0.3245907127857208,19
A0A096DGB7,asparagine,Tri,0.29793381690979004,27
A0A096DGB7,cadaverine,Di,0.20353950560092926,61
A0A096DGB7,cadaverine,Mono,0.23598562926054,48
A0A096DGB7,cadaverine,Tri,0.2166825458407402,57
A0A096DGB7,citrulline,Di,0.3006393760442734,25
A0A096DGB7,citrulline,Mono,0.37559908628463745,4
A0A096DGB7,citrulline,Tri,0.30151137709617615,24
A0A096DGB7,cystine,Di,0.14126358181238174,70
A0A096DGB7,cystine,Mono,0.25231944024562836,36
A0A096DGB7,cystine,Tri,0.17946574091911316,66
A0A096DGB7,dopamine,Di,0.21964945644140244,53
A0A096DGB7,dopamine,Mono,0.2451080158352852,40
A0A096DGB7,dopamine,Tri,0.21153686940670013,59
A0A096DGB7,gaba,Di,0.16403982043266296,68
A0A096DGB7,gaba,Mono,0.24014948308467865,45
A0A096DGB7,gaba,Tri,0.18878086656332016,64
A0A096DGB7,glutamine,Di,0.3665381520986557,6
A0A096DGB7,glutamine,Mono,0.3392346352338791,13
A0A096DGB7,glutamine,Tri,0.31782007217407227,21
A0A096DGB7,glyglycine,Di,0.12139065936207771,71
A0A096DGB7,glyglycine,Mono,0.19984278082847595,63
A0A096DGB7,glyglycine,Tri,0.09167441353201866,74
A0A096DGB7,histidine,Di,0.321955069899559,20
A0A096DGB7,histidine,Mono,0.3651697635650635,7
A0A096DGB7,histidine,Tri,0.3435232937335968,10
A0A096DGB7,lysine,Di,0.24293163418769836,43
A0A096DGB7,lysine,Mono,0.2543797940015793,35
A0A096DGB7,lysine,Tri,0.2390173152089119,47
A0A096DGB7,methionine,Di,0.15373021364212036,69
A0A096DGB7,methionine,Mono,0.21776166558265686,55
A0A096DGB7,methionine,Tri,0.1814027577638626,65
A0A096DGB7,ornithine,Di,0.21604664623737335,58
A0A096DGB7,ornithine,Mono,0.24077562987804413,44
A0A096DGB7,ornithine,Tri,0.2490442991256714,38
A0A096DGB7,phenylalanine,Di,0.362780824303627,8
A0A096DGB7,phenylalanine,Mono,0.38213109970092773,1
A0A096DGB7,phenylalanine,Tri,0.3412327617406845,11
A0A096DGB7,proline,Di,0.2390735000371933,46
A0A096DGB7,proline,Mono,0.37909913063049316,2
A0A096DGB7,proline,Tri,0.23559434711933136,49
A0A096DGB7,putrescine,Di,0.2190150022506714,54
A0A096DGB7,putrescine,Mono,0.2791247218847275,29
A0A096DGB7,putrescine,Tri,0.2028098702430725,62
A0A096DGB7,serine,Di,0.33686836063861847,14
A0A096DGB7,serine,Mono,0.3612867742776871,9
A0A096DGB7,serine,Tri,0.340023398399353,12
A0A096DGB7,serotonin,Di,0.2488342672586441,39
A0A096DGB7,serotonin,Mono,0.24353091418743134,42
A0A096DGB7,serotonin,Tri,0.2645770162343979,31
A0A096DGB7,threonine,Di,0.37679287791252136,3
A0A096DGB7,threonine,Mono,0.3703341782093048,5
A0A096DGB7,threonine,Tri,0.3339291512966156,17
A0A096DGB7,tryptamine,Di,0.2296915426850319,50
A0A096DGB7,tryptamine,Mono,0.20792128145694733,60
A0A096DGB7,tryptamine,Tri,0.22030632942914963,52
A0A096DGB7,tyramine,Di,0.2503429651260376,37
A0A096DGB7,tyramine,Mono,0.26402826607227325,32
A0A096DGB7,tyramine,Tri,0.24479705095291138,41
A0A096KTH7,"2,3_diaminopropionic acid",Di,0.3655707836151123,6
A0A096KTH7,"2,3_diaminopropionic acid",Mono,0.2815985828638077,32
A0A096KTH7,"2,3_diaminopropionic acid",Tri,0.35179145634174347,10
A0A096KTH7,2_aminophenol,Di,0.37308286130428314,5
A0A096KTH7,2_aminophenol,Mono,0.29723505675792694,26
A0A096KTH7,2_aminophenol,Tri,0.31187619268894196,22
A0A096KTH7,3_methoxytyramine,Di,0.11131257936358452,74
A0A096KTH7,3_methoxytyramine,Mono,0.13692349568009377,71
A0A096KTH7,3_methoxytyramine,Tri,0.09220914542675018,75
A0A096KTH7,alanine,Di,0.17199690639972687,69
A0A096KTH7,alanine,Mono,0.2231544554233551,55
A0A096KTH7,alanine,Tri,0.1951492354273796,64
A0A096KTH7,arginine,Di,0.20965364575386047,61
A0A096KTH7,arginine,Mono,0.2355651631951332,49
A0A096KTH7,arginine,Tri,0.23367301374673843,50
A0A096KTH7,asparagine,Di,0.2965414822101593,27
A0A096KTH7,asparagine,Mono,0.2931814417243004,29
A0A096KTH7,asparagine,Tri,0.29249075055122375,30
A0A096KTH7,cadaverine,Di,0.22976581752300262,51
A0A096KTH7,cadaverine,Mono,0.21206187456846237,60
A0A096KTH7,cadaverine,Tri,0.2233131229877472,54
A0A096KTH7,citrulline,Di,0.33549928665161133,16
A0A096KTH7,citrulline,Mono,0.350087434053421,11
A0A096KTH7,citrulline,Tri,0.3312002867460251,18
A0A096KTH7,cystine,Di,0.17718936502933502,68
A0A096KTH7,cystine,Mono,0.2478053718805313,44
A0A096KTH7,cystine,Tri,0.20393818616867065,63
A0A096KTH7,dopamine,Di,0.25358545780181885,42
A0A096KTH7,dopamine,Mono,0.26282258331775665,40
A0A096KTH7,dopamine,Tri,0.24771984666585922,45
A0A096KTH7,gaba,Di,0.20764054358005524,62
A0A096KTH7,gaba,Mono,0.22040779143571854,58
A0A096KTH7,gaba,Tri,0.2170289009809494,59
A0A096KTH7,glutamine,Di,0.3822816014289856,2
A0A096KTH7,glutamine,Mono,0.3061378598213196,24
A0A096KTH7,glutamine,Tri,0.3187762647867203,20
A0A096KTH7,glyglycine,Di,0.11529447883367538,72
A0A096KTH7,glyglycine,Mono,0.17919493466615677,67
A0A096KTH7,glyglycine,Tri,0.11248831078410149,73
A0A096KTH7,histidine,Di,0.31981904804706573,19
A0A096KTH7,histidine,Mono,0.33523085713386536,17
A0A096KTH7,histidine,Tri,0.34974122047424316,12
A0A096KTH7,lysine,Di,0.24919342249631882,43
A0A096KTH7,lysine,Mono,0.2260458767414093,52
A0A096KTH7,lysine,Tri,0.24412792921066284,46
A0A096KTH7,methionine,Di,0.15709106624126434,70
A0A096KTH7,methionine,Mono,0.1852710172533989,66
A0A096KTH7,methionine,Tri,0.18881643563508987,65
A0A096KTH7,ornithine,Di,0.23793886601924896,47
A0A096KTH7,ornithine,Mono,0.22186660766601562,56
A0A096KTH7,ornithine,Tri,0.268723264336586,35
A0A096KTH7,phenylalanine,Di,0.3745250105857849,4
A0A096KTH7,phenylalanine,Mono,0.34804801642894745,13
A0A096KTH7,phenylalanine,Tri,0.33696889877319336,15
A0A096KTH7,proline,Di,0.26689934730529785,36
A0A096KTH7,proline,Mono,0.3597990423440933,8
A0A096KTH7,proline,Tri,0.22370319068431854,53
A0A096KTH7,putrescine,Di,0.26549194753170013,39
A0A096KTH7,putrescine,Mono,0.2664679288864136,37
A0A096KTH7,putrescine,Tri,0.22155216336250305,57
A0A096KTH7,serine,Di,0.3607498109340668,7
A0A096KTH7,serine,Mono,0.3175504803657532,21
A0A096KTH7,serine,Tri,0.33955271542072296,14
A0A096KTH7,serotonin,Di,0.2972831279039383,25
A0A096KTH7,serotonin,Mono,0.2664457708597183,38
A0A096KTH7,serotonin,Tri,0.3105617016553879,23
A0A096KTH7,threonine,Di,0.41370417177677155,1
A0A096KTH7,threonine,Mono,0.3801390081644058,3
A0A096KTH7,threonine,Tri,0.35568967461586,9
A0A096KTH7,tryptamine,Di,0.2724108099937439,34
A0A096KTH7,tryptamine,Mono,0.23684152215719223,48
A0A096KTH7,tryptamine,Tri,0.25793009996414185,41
A0A096KTH7,tyramine,Di,0.296330064535141,28
A0A096KTH7,tyramine,Mono,0.2844858914613724,31
A0A096KTH7,tyramine,Tri,0.2760732173919678,33
A0A0B8QU93,"2,3_diaminopropionic acid",Di,0.32909710705280304,25
A0A0B8QU93,"2,3_diaminopropionic acid",Mono,0.2935209423303604,30
A0A0B8QU93,"2,3_diaminopropionic acid",Tri,0.3476698398590088,19
A0A0B8QU93,2_aminophenol,Di,0.373698890209198,10
A0A0B8QU93,2_aminophenol,Mono,0.34302954375743866,21
A0A0B8QU93,2_aminophenol,Tri,0.3536428362131119,17
A0A0B8QU93,3_methoxytyramine,Di,0.03769584186375141,75
A0A0B8QU93,3_methoxytyramine,Mono,0.10119341313838959,71
A0A0B8QU93,3_methoxytyramine,Tri,0.05925396829843521,74
A0A0B8QU93,alanine,Di,0.16966350376605988,69
A0A0B8QU93,alanine,Mono,0.2689920663833618,34
A0A0B8QU93,alanine,Tri,0.20836105942726135,63
A0A0B8QU93,arginine,Di,0.2162266969680786,61
A0A0B8QU93,arginine,Mono,0.25741492211818695,38
A0A0B8QU93,arginine,Tri,0.28013062477111816,32
A0A0B8QU93,asparagine,Di,0.3003820776939392,29
A0A0B8QU93,asparagine,Mono,0.35002413392066956,18
A0A0B8QU93,asparagine,Tri,0.30945517122745514,27
A0A0B8QU93,cadaverine,Di,0.20863361656665802,62
A0A0B8QU93,cadaverine,Mono,0.22927498817443848,54
A0A0B8QU93,cadaverine,Tri,0.2532859295606613,40
A0A0B8QU93,citrulline,Di,0.3306857943534851,24
A0A0B8QU93,citrulline,Mono,0.3759353905916214,9
A0A0B8QU93,citrulline,Tri,0.343425914645195,20
A0A0B8QU93,cystine,Di,0.15901394933462143,70
A0A0B8QU93,cystine,Mono,0.253140926361084,41
A0A0B8QU93,cystine,Tri,0.21701741218566895,60
A0A0B8QU93,dopamine,Di,0.19714736938476562,65
A0A0B8QU93,dopamine,Mono,0.2299550175666809,53
A0A0B8QU93,dopamine,Tri,0.2170313224196434,59
A0A0B8QU93,gaba,Di,0.17763244360685349,66
A0A0B8QU93,gaba,Mono,0.2196514904499054,58
A0A0B8QU93,gaba,Tri,0.23399397730827332,50
A0A0B8QU93,glutamine,Di,0.3920064717531204,6
A0A0B8QU93,glutamine,Mono,0.3713645190000534,11
A0A0B8QU93,glutamine,Tri,0.34274300932884216,22
A0A0B8QU93,glyglycine,Di,0.0771392360329628,73
A0A0B8QU93,glyglycine,Mono,0.1742667779326439,68
A0A0B8QU93,glyglycine,Tri,0.10107512027025223,72
A0A0B8QU93,histidine,Di,0.3325365036725998,23
A0A0B8QU93,histidine,Mono,0.3983302414417267,4
A0A0B8QU93,histidine,Tri,0.3782006949186325,8
A0A0B8QU93,lysine,Di,0.2311965972185135,52
A0A0B8QU93,lysine,Mono,0.22791273891925812,55
A0A0B8QU93,lysine,Tri,0.2773728370666504,33
A0A0B8QU93,methionine,Di,0.17704664915800095,67
A0A0B8QU93,methionine,Mono,0.2434408962726593,45
A0A0B8QU93,methionine,Tri,0.22746632248163223,56
A0A0B8QU93,ornithine,Di,0.2269771620631218,57
A0A0B8QU93,ornithine,Mono,0.23684048652648926,49
A0A0B8QU93,ornithine,Tri,0.30118033289909363,28
A0A0B8QU93,phenylalanine,Di,0.3712695688009262,12
A0A0B8QU93,phenylalanine,Mono,0.4054042845964432,2
A0A0B8QU93,phenylalanine,Tri,0.35893625020980835,15
A0A0B8QU93,proline,Di,0.24306932091712952,46
A0A0B8QU93,proline,Mono,0.39289823174476624,5
A0A0B8QU93,proline,Tri,0.24969975650310516,42
A0A0B8QU93,putrescine,Di,0.23882120847702026,48
A0A0B8QU93,putrescine,Mono,0.2825394719839096,31
A0A0B8QU93,putrescine,Tri,0.23978523910045624,47
A0A0B8QU93,serine,Di,0.35707589983940125,16
A0A0B8QU93,serine,Mono,0.3895376920700073,7
A0A0B8QU93,serine,Tri,0.36532315611839294,13
A0A0B8QU93,serotonin,Di,0.26392627507448196,36
A0A0B8QU93,serotonin,Mono,0.24765419960021973,44
A0A0B8QU93,serotonin,Tri,0.3175073266029358,26
A0A0B8QU93,threonine,Di,0.41402468085289,1
A0A0B8QU93,threonine,Mono,0.40093590319156647,3
A0A0B8QU93,threonine,Tri,0.35964086651802063,14
A0A0B8QU93,tryptamine,Di,0.23277266323566437,51
A0A0B8QU93,tryptamine,Mono,0.20287932455539703,64
A0A0B8QU93,tryptamine,Tri,0.24824799597263336,43
A0A0B8QU93,tyramine,Di,0.2572484165430069,39
A0A0B8QU93,tyramine,Mono,0.2583533525466919,37
A0A0B8QU93,tyramine,Tri,0.26779502630233765,35
A0A0D8IVP2,"2,3_diaminopropionic acid",Di,0.3445190340280533,11
A0A0D8IVP2,"2,3_diaminopropionic acid",Mono,0.2550627440214157,33
A0A0D8IVP2,"2,3_diaminopropionic acid",Tri,0.34523123502731323,10
A0A0D8IVP2,2_aminophenol,Di,0.37097397446632385,4
A0A0D8IVP2,2_aminophenol,Mono,0.2893880233168602,27
A0A0D8IVP2,2_aminophenol,Tri,0.3168158382177353,19
A0A0D8IVP2,3_methoxytyramine,Di,0.08200855925679207,73
A0A0D8IVP2,3_methoxytyramine,Mono,0.1099478080868721,71
A0A0D8IVP2,3_methoxytyramine,Tri,0.07156728208065033,75
A0A0D8IVP2,alanine,Di,0.14959339052438736,68
A0A0D8IVP2,alanine,Mono,0.20666111260652542,53
A0A0D8IVP2,alanine,Tri,0.17626899480819702,65
A0A0D8IVP2,arginine,Di,0.18284742534160614,63
A0A0D8IVP2,arginine,Mono,0.19919569045305252,56
A0A0D8IVP2,arginine,Tri,0.21857912838459015,48
A0A0D8IVP2,asparagine,Di,0.29665184020996094,24
A0A0D8IVP2,asparagine,Mono,0.2884158343076706,28
A0A0D8IVP2,asparagine,Tri,0.2920408844947815,26
A0A0D8IVP2,cadaverine,Di,0.20403383672237396,54
A0A0D8IVP2,cadaverine,Mono,0.18059193342924118,64
A0A0D8IVP2,cadaverine,Tri,0.2198520302772522,46
A0A0D8IVP2,citrulline,Di,0.3310246020555496,17
A0A0D8IVP2,citrulline,Mono,0.33496619760990143,15
A0A0D8IVP2,citrulline,Tri,0.33073024451732635,18
A0A0D8IVP2,cystine,Di,0.15706758946180344,67
